38.0,137.0,40,111
39.13797569274902,135.99468612670898,40.81661,110.25062
41.452768325805664,136.02144241333008,44.28407,109.67736
35.10715103149414,135.95598983764648,54.97384,110.31312
37.39435005187988,136.8404541015625,55.23965,108.36218
42.601078033447266,138.0586814880371,54.722466,107.7913
58.47631645202637,135.52107620239258,45.540684,111.63781
69.12621307373047,135.39184188842773,39.84752,112.72321
76.63268280029297,134.95845794677734,35.2343,112.407425
79.03037452697754,136.18614959716797,35.756023,112.10921
85.75120544433594,136.07621383666992,35.81021,111.00941
86.24606513977051,129.8476791381836,44.727352,117.9005
86.15287971496582,129.32911682128906,47.716885,119.73523
83.60251426696777,129.63687133789062,54.991657,117.95111
91.76737022399902,129.81095504760742,56.744892,116.617226
99.25302314758301,129.64634323120117,53.51199,118.47587
110.26644134521484,131.8191261291504,48.117325,116.951836
126.52489471435547,135.36762237548828,37.13536,113.97002
132.9550552368164,135.728515625,38.235214,114.38098
135.1565456390381,133.23768997192383,40.2885,117.18508
138.28302383422852,128.9710578918457,45.420067,120.503624
138.81836128234863,128.60903549194336,52.3681,119.79142
139.92279052734375,126.32416915893555,58.628357,121.0019
143.77907180786133,124.2993392944336,69.915855,123.317245
148.74857711791992,129.0602035522461,67.91578,118.25908
156.2126350402832,125.41279602050781,62.565605,121.65369
171.46807098388672,127.23040390014648,49.732925,120.15348
184.92525672912598,132.2252197265625,40.384228,116.1517
196.70661735534668,135.67620468139648,35.926365,112.68699
202.31997108459473,132.7432861328125,37.589397,115.589935
204.74121284484863,129.9803581237793,40.891903,118.538765
203.70609855651855,128.64556503295898,49.85526,119.26859
206.22726249694824,129.16022491455078,60.667942,117.66914
212.32464599609375,127.2303466796875,65.85599,119.284546
224.07090759277344,124.90262603759766,61.453033,122.75108
240.4744358062744,133.66165924072266,46.683544,113.27693
253.5858917236328,135.92260360717773,38.308075,111.74909
261.49011421203613,138.37246704101562,34.672085,109.122894
267.9871578216553,136.29877853393555,35.069202,111.01054
271.6027641296387,134.68853759765625,34.849037,112.391266
273.4321117401123,131.46991729736328,38.223667,114.93245
277.92283058166504,130.38027954101562,41.038982,115.1947
282.3695659637451,132.7744140625,46.866703,110.52521
287.4921188354492,131.7634048461914,48.493393,110.78084
296.0269031524658,131.66931533813477,41.854855,111.43066
303.55693435668945,134.52590560913086,35.257195,110.98484
309.31800842285156,135.32712936401367,34.99185,109.50446
316.26636505126953,136.4131851196289,33.0002,107.36961
322.72108268737793,135.5110092163086,32.145634,109.35191
327.459415435791,135.93165969848633,33.352226,108.523735
328.6560878753662,135.25181579589844,43.813557,106.95169
330.6262950897217,136.08025360107422,49.8895,105.673325
334.61901664733887,135.38594818115234,50.89078,106.11568
340.8967742919922,134.8111114501953,46.717102,106.77219
345.5129623413086,135.20727157592773,41.076706,105.68214
353.4297637939453,136.77977752685547,36.07602,104.19823
359.11147117614746,137.12754440307617,35.187336,103.99168
357.4210262298584,136.05245208740234,38.975574,105.38689
358.91909408569336,133.81828689575195,40.388832,107.11559
361.60515785217285,132.6736717224121,40.10847,105.963326
